case_study,benchmark,mode,success,interpret_time,interpret_cpu,interpret_mem,transpile_time,transpile_cpu,transpile_mem,compile_time,compile_cpu,compile_mem,execute_time,execute_cpu,execute_mem,smt_calls,smt_time,smt_mode,smt_eval_time,smt_wait_time,smt_cache_hits,smt_cache_misses,smt_cache_clears,work
symex,shuffle-5,interpret-unbatched,y,3.79,2121,2.667084,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,43.661589964,check-sat-assuming,41.122,2.5395899639999997,0.13749,0.002732,0,6.990119
symex,shuffle-5,interpret-unbatched,y,3.83,2155,3.169728,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758,43.315048097,check-sat-assuming,41.487,1.8280480970000001,0.13748,0.002742,0,7.010548
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27,99,0.054212,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26,99,0.054124,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27,100,0.054728,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28,100,0.053952,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28,100,0.054228,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26,100,0.054248,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27,100,0.05476,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,100,0.053744,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,100,0.054536,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28,100,0.054536,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.89,99,0.130584,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.43,99,0.130504,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.51,99,0.130584,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.95,99,0.130708,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.68,99,0.13058,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.61,99,0.130496,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.66,99,0.13066,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.27,99,0.130596,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.46,99,0.130624,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.57,99,0.130664,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89,3440,0.8929,24008,102.221332437,check-sat-assuming,102.221,0.000332437,0.38583,0.018124,150,36.494062
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.93,3425,0.878156,24008,103.164366919,check-sat-assuming,103.164,0.000366919,0.385937,0.018017,149,36.494062
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.71,3471,0.912736,24008,101.393354926,check-sat-assuming,101.393,0.00035492600000000004,0.385898,0.018056,148,36.494062
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.86,3449,0.897384,24008,102.36834857299999,check-sat-assuming,102.368,0.000348573,0.385697,0.018257,149,36.494062
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.84,3454,0.934296,24008,102.06035054600001,check-sat-assuming,102.06,0.00035054600000000003,0.385427,0.018527,155,36.494062
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.65,3464,0.89046,24008,102.508374494,check-sat-assuming,102.508,0.000374494,0.38572,0.018234,152,36.494062
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.65,3435,0.90744,24008,102.846362768,check-sat-assuming,102.846,0.00036276799999999997,0.385676,0.018278,153,36.494062
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75,3444,0.892488,24008,102.533355768,check-sat-assuming,102.533,0.00035576799999999996,0.385505,0.018449,152,36.494062
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.76,3492,0.907788,24008,102.986375845,check-sat-assuming,102.986,0.000375845,0.385738,0.018216,148,36.494062
symex,sort-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.92,3439,0.900996,24008,102.693391024,check-sat-assuming,102.693,0.00039102399999999996,0.385586,0.018368,150,36.494062
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.94,3922,1.078028,24008,74.06420100000001,check-sat-assuming,73.57910000000001,0.485101,0.396138,0.007816,45,34.106547
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11,3920,1.06508,24008,75.655117,check-sat-assuming,75.1618,0.493317,0.395898,0.008056,50,34.105148
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31,3930,1.045928,24008,74.68235899999999,check-sat-assuming,74.279,0.40335899999999997,0.395969,0.007985,47,34.104581
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.01,3911,1.061,24008,74.68674399999999,check-sat-assuming,74.09939999999999,0.5873440000000001,0.395924,0.00803,50,34.107474
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.02,3919,1.042372,24008,74.75586799999999,check-sat-assuming,74.42739999999999,0.32846800000000004,0.396041,0.007913,47,34.106624
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.27,3891,1.053212,24008,76.289511,check-sat-assuming,75.7275,0.5620109999999999,0.39608,0.007874,48,34.108141
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18,3897,1.057308,24008,75.061956,check-sat-assuming,74.75139999999999,0.310556,0.395965,0.007989,47,34.106391
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18,3915,1.083732,24008,75.67323,check-sat-assuming,75.2179,0.45532999999999996,0.39609,0.007864,45,34.105795
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12,3917,1.068616,24008,76.19141,check-sat-assuming,75.8887,0.30271,0.395928,0.008026,48,34.105076
symex,sort-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.02,3906,1.05526,24008,75.204458,check-sat-assuming,74.7993,0.405158,0.395361,0.008593,55,34.106343
symex,sort-6,interpret-reorder,y,15.06,1940,18.975444,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,73.035071547,check-sat-assuming,73.032,0.003071547,0.358175,0.018359,150,59.385375
symex,sort-6,interpret-reorder,y,14.86,1968,17.511504,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,72.68593501800001,check-sat-assuming,72.682,0.003935018,0.358224,0.01831,151,59.385375
symex,sort-6,interpret-reorder,y,15.05,1955,19.339968,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,73.451204958,check-sat-assuming,73.447,0.004204958000000001,0.358203,0.018331,150,59.385375
symex,sort-6,interpret-reorder,y,15.20,2025,16.233636,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,74.380917848,check-sat-assuming,74.377,0.003917848,0.357954,0.01858,153,59.385375
symex,sort-6,interpret-reorder,y,15.04,1956,17.82208,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,73.974827891,check-sat-assuming,73.971,0.0038278910000000004,0.358165,0.018369,151,59.385375
symex,sort-6,interpret-reorder,y,15.02,1948,16.807524,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,72.824588005,check-sat-assuming,72.821,0.003588005,0.357979,0.018555,153,59.385375
symex,sort-6,interpret-reorder,y,15.54,1980,17.569796,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,73.245899488,check-sat-assuming,73.242,0.003899488,0.357909,0.018625,154,59.385375
symex,sort-6,interpret-reorder,y,14.97,1955,17.429252,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,73.466789772,check-sat-assuming,73.463,0.0037897720000000003,0.358047,0.018487,152,59.385375
symex,sort-6,interpret-reorder,y,14.89,1964,18.98854,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,76.681675422,check-sat-assuming,76.678,0.0036754220000000002,0.358339,0.018195,148,59.385375
symex,sort-6,interpret-reorder,y,15.10,1949,16.971628,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,72.355262803,check-sat-assuming,72.351,0.004262803,0.35827,0.018264,151,59.385375
symex,sort-6,interpret-unbatched,y,9.52,3170,21.705648,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,66.581642672,check-sat-assuming,65.67,0.9116426719999999,0.359428,0.017106,139,59.90971
symex,sort-6,interpret-unbatched,y,9.64,3175,22.699524,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,74.560528473,check-sat-assuming,73.199,1.3615284730000001,0.359235,0.017299,140,59.654746
symex,sort-6,interpret-unbatched,y,9.54,3170,20.70798,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,72.48042886,check-sat-assuming,70.663,1.81742886,0.359175,0.017359,141,59.604172
symex,sort-6,interpret-unbatched,y,9.72,3210,20.547312,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,75.589034054,check-sat-assuming,74.905,0.684034054,0.358815,0.017719,145,59.999134
symex,sort-6,interpret-unbatched,y,9.85,3225,20.72798,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,72.034462727,check-sat-assuming,71.5,0.534462727,0.358652,0.017882,149,60.146242
symex,sort-6,interpret-unbatched,y,9.66,3138,22.327312,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,74.65138048600001,check-sat-assuming,72.813,1.838380486,0.359297,0.017237,142,59.532192
symex,sort-6,interpret-unbatched,y,9.55,3202,19.951704,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,69.88752492699999,check-sat-assuming,69.079,0.808524927,0.359384,0.01715,138,59.936699
symex,sort-6,interpret-unbatched,y,9.98,3243,20.638256,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,80.398232698,check-sat-assuming,79.9,0.49823269800000003,0.358716,0.017818,144,59.622284
symex,sort-6,interpret-unbatched,y,9.54,3184,20.698184,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,72.927430509,check-sat-assuming,72.714,0.213430509,0.359426,0.017108,141,59.649342
symex,sort-6,interpret-unbatched,y,9.61,3191,20.967632,NA,NA,NA,NA,NA,NA,NA,NA,NA,24008,74.28810610299999,check-sat-assuming,73.508,0.7801061029999999,0.359179,0.017355,141,59.706971
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.69,100,0.060076,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66,100,0.06006,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65,99,0.059936,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65,100,0.060064,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70,100,0.059324,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66,100,0.060124,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66,99,0.060084,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,100,0.05996,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67,99,0.060076,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70,100,0.060004,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1608.29,99,0.37304,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1607.20,99,0.372928,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1608.29,99,0.3729,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.41,99,0.372924,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1598.95,99,0.369964,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1601.11,99,0.37488,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.18,99,0.372864,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1610.49,99,0.372928,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1608.61,99,0.372924,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.94,99,0.373052,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.06,3668,6.747588,224504,1520.12372988,check-sat-assuming,1520.12,0.00372988,4.443145,0.743851,7276,327.071747
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.44,3702,6.7502,224504,1524.3131432799998,check-sat-assuming,1524.31,0.00314328,4.444367,0.742629,7263,327.071747
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.76,3674,6.74786,224504,1515.78325503,check-sat-assuming,1515.78,0.00325503,4.445053,0.741943,7255,327.071747
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.15,3680,6.750852,224504,1526.0932523699998,check-sat-assuming,1526.09,0.00325237,4.44066,0.746336,7296,327.071747
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.08,3679,6.746092,224504,1527.83317159,check-sat-assuming,1527.83,0.00317159,4.440312,0.746684,7302,327.071747
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.96,3718,6.752864,224504,1529.33320813,check-sat-assuming,1529.33,0.00320813,4.442874,0.744122,7275,327.071747
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.81,3688,6.749148,224504,1524.0931423,check-sat-assuming,1524.09,0.0031423,4.439782,0.747214,7305,327.071747
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,3689,6.745692,224504,1527.07329123,check-sat-assuming,1527.07,0.00329123,4.443498,0.743498,7270,327.071747
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.51,3703,6.743972,224504,1524.9034907700002,check-sat-assuming,1524.9,0.00349077,4.444158,0.742838,7262,327.071747
symex,sort-7,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.41,3720,6.753968,224504,1529.33359894,check-sat-assuming,1529.33,0.0035989399999999997,4.44278,0.744216,7281,327.071747
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.04,4030,6.951288,224504,763.355221,check-sat-assuming,762.496,0.859221,5.144943,0.042069,384,305.257614
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.69,4014,6.933644,224504,755.535387,check-sat-assuming,755.028,0.507387,5.146365,0.040647,371,305.254601
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.40,3996,6.924192,224504,766.256494,check-sat-assuming,765.543,0.7134940000000001,5.144749,0.042263,386,305.256187
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.43,4008,6.949648,224504,755.09757,check-sat-assuming,754.086,1.01157,5.14658,0.040432,367,305.252834
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.85,4018,6.957956,224504,768.6690970000001,check-sat-assuming,767.883,0.7860969999999999,5.147178,0.039834,361,305.256232
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.29,4035,6.961024,224504,762.9010890000001,check-sat-assuming,762.272,0.629089,5.148039,0.038973,354,305.257399
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.06,4032,6.953332,224504,767.43382,check-sat-assuming,766.578,0.85582,5.145205,0.041807,380,305.257208
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.29,4027,6.970628,224504,768.016191,check-sat-assuming,767.303,0.713191,5.146125,0.040887,372,305.256093
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.98,4012,6.96226,224504,762.403108,check-sat-assuming,761.85,0.5531079999999999,5.146871,0.040141,365,305.257741
symex,sort-7,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.12,4029,6.940408,224504,759.98132,check-sat-assuming,759.236,0.7453200000000001,5.144923,0.042089,386,305.255478
symex,sort-7,interpret-reorder,y,112.17,2982,91.424516,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1394.782765747,check-sat-assuming,1394.769,0.013765747,3.972096,0.736158,7198,531.409469
symex,sort-7,interpret-reorder,y,114.35,3032,91.738548,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1406.332252147,check-sat-assuming,1406.319,0.013252147,3.974563,0.733691,7173,531.409469
symex,sort-7,interpret-reorder,y,113.28,3016,88.91928,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1406.515673869,check-sat-assuming,1406.502,0.013673869,3.972662,0.735592,7191,531.409469
symex,sort-7,interpret-reorder,y,112.29,2984,93.180888,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1408.5391782230001,check-sat-assuming,1408.527,0.012178222999999998,3.972813,0.735441,7190,531.409469
symex,sort-7,interpret-reorder,y,111.49,3014,87.29504,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1421.04730931,check-sat-assuming,1421.033,0.01430931,3.972421,0.735833,7194,531.409469
symex,sort-7,interpret-reorder,y,112.82,2991,90.105212,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1408.871782015,check-sat-assuming,1408.858,0.013782015,3.972263,0.735991,7199,531.409469
symex,sort-7,interpret-reorder,y,113.71,3018,87.946232,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1404.0642640639999,check-sat-assuming,1404.05,0.014264064,3.974232,0.734022,7175,531.409469
symex,sort-7,interpret-reorder,y,110.40,3046,86.774324,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1436.966809104,check-sat-assuming,1436.954,0.012809104,3.973475,0.734779,7185,531.409469
symex,sort-7,interpret-reorder,y,114.86,3000,94.381292,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1412.7227576970001,check-sat-assuming,1412.709,0.013757697000000001,3.971307,0.736947,7208,531.409469
symex,sort-7,interpret-reorder,y,110.50,3021,76.92612,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,1417.966929573,check-sat-assuming,1417.953,0.013929572999999999,3.972059,0.736195,7199,531.409469
symex,sort-7,interpret-unbatched,y,75.88,3918,96.681796,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,884.0218824259999,check-sat-assuming,881.108,2.9138824260000002,4.295005,0.413249,4024,531.762506
symex,sort-7,interpret-unbatched,y,75.43,3920,94.252532,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,910.0803046589999,check-sat-assuming,909.112,0.9683046590000001,4.293147,0.415107,4041,533.350088
symex,sort-7,interpret-unbatched,y,75.96,3911,99.647936,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,889.5542898470001,check-sat-assuming,888.787,0.767289847,4.289868,0.418386,4073,536.884183
symex,sort-7,interpret-unbatched,y,76.49,3931,90.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,926.338405069,check-sat-assuming,925.0,1.338405069,4.28408,0.424174,4127,534.409297
symex,sort-7,interpret-unbatched,y,78.01,3932,94.240484,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,887.46832605,check-sat-assuming,886.347,1.12132605,4.281512,0.426742,4155,536.594684
symex,sort-7,interpret-unbatched,y,75.80,3910,96.054736,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,908.878222199,check-sat-assuming,906.752,2.126222199,4.287825,0.420429,4094,535.185681
symex,sort-7,interpret-unbatched,y,76.21,3929,93.794532,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,932.394134011,check-sat-assuming,929.863,2.5311340110000002,4.316493,0.391761,3817,537.329154
symex,sort-7,interpret-unbatched,y,76.72,3929,95.588856,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,905.722572292,check-sat-assuming,905.461,0.261572292,4.278626,0.429628,4181,538.401869
symex,sort-7,interpret-unbatched,y,76.29,3924,93.91502,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,923.792026079,check-sat-assuming,921.726,2.0660260790000002,4.28004,0.428214,4169,533.477455
symex,sort-7,interpret-unbatched,y,76.90,3919,94.104056,NA,NA,NA,NA,NA,NA,NA,NA,NA,224504,936.679270716,check-sat-assuming,935.312,1.367270716,4.295403,0.412851,4019,537.271359
